User_ID,Book_ID,Book_Title,Recommendation_Score
184,61229,"Geis of the Gargoyle (Xanth)",1
185,1528,"Midnight Runner",2
185,63888,"The Pagan Book of Halloween: A Complete Guide to the Magic, Incantations, Recipes, Spells, and Lore",2
185,11166,"Baby Plays (Collins Baby and Toddler Series)",2
185,66061,"Still Waters",2
185,1106,"Divine Secrets of the Ya-Ya Sisterhood: A Novel",2
187,14210,"Eating for Life",10
187,14209,"Hunter'S Moon (Harlequin Intrigue, No 22281)",10
187,14208,"Foundation's Fear (Second Foundation Trilogy (Paperback))",10
187,14211,"Hannibal",8
188,104626,"Der erste Schluck Bier.",10
188,104625,"Der seltene Vogel.",10
188,16585,"Psi Hunt",10
188,104629,"Hans Fallada: Welche sind, die haben kein GlÃ¼ck (TaschenfÃ¼hrer populÃ¤re Kultur)",10
188,21343,"To Trust a Stranger",10
189,3831,"Damia (Ace Science Fiction)",10
189,6133,"Antony and Cleopatra (New Penguin Shakespeare Series)",10
189,3162,"The BRIDE - PROMOTIONAL",10
189,684,"Why Do Clocks Run Clockwise? and Other Imponderables: Mysteries of Everyday Life Explained",10
189,104330,"Shall We Tell Pres 5",10
196,425,"The Four Agreements: A Practical Guide to Personal Freedom",10
196,110046,"Writing a Textbook: How to Establish Yourself as an Academic Author",10
196,110042,"Captain Proton : Defender of the Earth (Star Trek: Voyager)",10
196,85057,"Road Through the Wall",10
196,106812,"BD Pirate : Cupidon, tome 3 : Baiser de feu",10
199,68384,"Seven Brides Rose (Seven Brides Series)",10
199,68383,"When Twilight Comes",10
199,3506,"A BEAUTIFUL MIND: A Biography of John Forbes Nash, Jr., Winner of the Nobel Prize in Economics, 1994",10
199,876,"Raise the Roof: The Inspiring Inside Story of the Tennessee Lady Vols' Undefeated 1997-98 Season",10
199,8696,"Face On the Milk Carton",10
202,42588,"The best of British cooking",10
202,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
202,42578,"A Picture Guide to Chess",10
202,42574,"Pieniny (Krainy piekna)",10
202,42570,"Floyd on France: Learn to Cook the Floyd Way",10
203,42588,"The best of British cooking",10
203,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
203,42578,"A Picture Guide to Chess",10
203,42574,"Pieniny (Krainy piekna)",10
203,42570,"Floyd on France: Learn to Cook the Floyd Way",10
204,3582,"The Book of Eleanor",10
204,11525,"Stardoc: A Novel (Stardoc (Paperback))",2
204,11514,"Goblins/Whirlwind (X-Files (HarperCollins Age 12-Up))",2
204,11543,"The Lunatic Cafe (Anita Blake Vampire Hunter (Paperback))",2
204,11524,"Stardoc II: Beyond Varallan (Stardoc (Paperback))",2
205,12951,"Vox",10
205,617,"The Diary of Jack the Ripper/the Discovery, the Investigation, the Debate",10
205,12880,"Post-Modernism and the Social Sciences: Insights, Inroads, and Intrusions",10
205,12993,"Stage Costume Step-By-Step: The Complete Guide to Designing and Making Stage Costumes for All Major Drama Periods and Genres from Classical Through the Twentieth Century",10
205,12991,"Make Your Own Patterns: An Easy Step-By-Step Guide To Making Over 60 Patterns",10
210,42584,"Classic French Cooking,",1
210,28064,"Designing Beds & Borders (Time-Life Complete Gardner)",1
210,2101,"These High, Green Hills (The Mitford Years)",1
210,126919,"A Place Called Rainwater",1
210,9014,"Blood Music",1
211,10605,"Survival of the Fattest",1
211,38411,"DK Readers: Jobs People Do -- A Day in a Life of a Builder (Level 1: Beginning to Read)",1
211,9910,"The House of Mirth: Complete, Authoritative Text With Biographical and Historical Contexts, Critical History, and Essays from Five Contemporary Critic ... ives (Case Studies in Contemporary Criticism)",1
211,79341,"First Blood",1
211,25942,"Pussyfoot : A Midnight Louie Mystery (A Midnight Louie Mystery)",1
212,25043,"Lovefire",2
212,1917,"Un Milagro Informal",2
212,1730,"The Beach House",2
212,30,"OUT OF THE SILENT PLANET",2
212,75468,"Conversations in Paint",2
213,24299,"The Calling: A Challenge to Walk the Narrow Road",7
213,8568,"Baggage",7
213,24302,"Just Wait Till You Have Children of Your Own",6
213,24303,"The Wounded Heart: Hope for Adult Victims of Childhood Sexual Abuse",5
213,24297,"Where Did I Come from",5
214,23027,"5 Minute New Testament: With Tools for Daily Reflection",10
214,65212,"Love's silent song",9
214,2189,"Nine Princes In Amber",8
214,16665,"Agatha",5
214,96735,"Europe: The Rough Guide (2nd ed)",5
215,73999,"Dangerous Virtues: Honesty (Dangerous Virtues)",2
215,30728,"Adventures of Huckleberry Finn",2
215,47782,"The Warrior Who Carried Life",1
215,2894,"DANGEROUS GAMES",1
215,73763,"Sayonara",1
216,62714,"Here to Get My Baby Out of Jail",2
216,43595,"Heredaras La Tierra",2
216,8881,"Like Father, Like Daughter: How Father Shapes the Woman His Daughter Becomes",2
216,8880,"Witchy Tarot",2
216,10654,"Killing Lana",2
219,17381,"Traveling While Married",10
219,17325,"The Catsitters: A Novel",10
219,17055,"Der unschickliche Antrag.",10
219,16916,"Jews, God, and History",10
219,16886,"Drawing (HP Books art series)",10
220,26856,"FURTHER ALONG THE ROAD LESS TRAVELED: A TAST FOR MYSTERY CST : The Taste For Mystery",4
220,22454,"Wyoming Renegade (Harlequin Historicals, No 351)",4
220,14617,"The Best American Short Stories 1996: Selected from U.S. and Canadian Magazines (Serial)",4
220,67354,"Nashville,Tn (Fastmap)",4
220,67352,"Wellspring",4
221,19109,"The Mermaids Singing (A Dr. Tony Hill & Carol Jordan Mystery)",4
221,26878,"Summer Moon",3
221,86389,"Paul Revere's Ride",3
221,37214,"Eye of the Needle (The Best Mysteries of All Time)",3
221,25843,"Soul Harvest: The World Takes Sides (Left Behind #4)",3
222,2985,"Zoot Suit and Other Plays",10
222,2039,"The Dive From Clausen's Pier : A Novel (Vintage Contemporaries (Paperback))",10
222,2023,"Edge of the sacred: Transformation in Australia",10
222,959,"Patriot Games",10
222,16266,"The Executioner: Devil's Army",9
223,1922,"Hill Towns",6
223,11624,"Falling into Glory (Contents)",2
223,9198,"Complications: A Surgeon's Notes on an Imperfect Science",2
223,29361,"IT'S NOT WHAT YOU'RE EATING,ITS WHAT'S EATING YOU",2
223,132131,"Puritan Family",2
227,62482,"Those tracks on my face",4
227,1793,"Into Thin Air : A Personal Account of the Mt. Everest Disaster",4
227,119968,"Creative Decorative Painting",3
227,74704,"Fragrant Harbor",3
227,52629,"Whale for the Killing",3
231,23487,"Men in Black",5
231,23485,"How to Care for Your Parents: A Practical Guide to Eldercare",5
231,132061,"Nostradamus: The novel of the movie",4
231,132060,"Caricature",4
231,60095,"Love and Other Infectious Diseases: A Memoir",3
232,42588,"The best of British cooking",1
232,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
232,42578,"A Picture Guide to Chess",1
232,42574,"Pieniny (Krainy piekna)",1
232,42570,"Floyd on France: Learn to Cook the Floyd Way",1
233,3326,"Orion Arm: The Rampart Worlds: Book 2 (May, Julian. Rampart Worlds, Bk. 2.)",1
233,104957,"Death Along the Cimarron (Ralph Compton Novels (Paperback))",1
233,35620,"The Haunting",1
233,1115,"Notions And Potions: A Safe, Practical Guide To Creating Magic & Miracles",1
233,422,"Mawrdew Czgowchwz (New York Review Books Classics)",1
237,49509,"A Prison Diary",10
237,42588,"The best of British cooking",1
237,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",1
237,42578,"A Picture Guide to Chess",1
237,42574,"Pieniny (Krainy piekna)",1
239,3326,"Orion Arm: The Rampart Worlds: Book 2 (May, Julian. Rampart Worlds, Bk. 2.)",1
239,104957,"Death Along the Cimarron (Ralph Compton Novels (Paperback))",1
239,1115,"Notions And Potions: A Safe, Practical Guide To Creating Magic & Miracles",1
239,2218,"Puppet for a Corpse",1
239,82341,"Winesburg, Ohio: A group of tales of Ohio small town life",1
240,9717,"EATING CHINESE FOOD NAKED : A NOVEL",10
240,8546,"Star Country",10
240,14548,"L'Assassin Royal, tome 2 : L'Assassin du roi",10
240,20343,"POISON PEN (NANCY DREW FILES 60) : POISON PEN (Nancy Drew Files, No. 60)",10
240,20341,"Euthypro, Crito, Apology, and Symposium",10
242,1462,"Fahrenheit 451 / Fahrenheit 451",10
242,15120,"To Wear The White Cloak: A Catherine LeVendeur Mystery",10
242,131893,"Natural Birth",10
242,131849,"The Air I Breathe: Worship As a Way of Life",10
242,109904,"Early Poems (Dover Thrift Editions)",10
243,103023,"Doc Susie: The True Story of a Country Physician in the Colorado Rockies",5
243,72791,"More and More",5
243,29870,"The Deeds of the Disturber (Amelia Peabody Mysteries (Paperback))",5
243,12848,"The Anatomy Lesson",5
243,10043,"Harold and the Purple Crayon 50th Anniversary Edition (Purple Crayon Books)",5
244,132488,"A Hazard of New Fortunes",4
244,132425,"101 Unuseless Japanese Inventions: The Art of Chindogu",4
244,132421,"Contemporary American Monologues for Women",4
244,124116,"Encinta Y En Forma/Pregnant and in Shape",4
244,108834,"The $4.98 Daddy",4
245,11832,"Stories of Your Life and Others",8
245,1934,"Leaving Home",8
245,17407,"Low Fat & Light Four Ingredient Cookbook (Vol. III)",7
245,39735,"The Shadow Rising : Book Four of 'The Wheel of Time' (Wheel of Time)",7
245,13006,"The Persian Boy",7
247,422,"Mawrdew Czgowchwz (New York Review Books Classics)",3
247,37527,"West of Eden: Writers in Hollywood, 1928-1940",3
247,36129,"Tales of a Sea Gypsy",2
247,16319,"Kahuna Healing: Holistic Health and Healing Practices of Polynesia",2
247,2445,"Slow Waltz in Cedar Bend",2
248,42588,"The best of British cooking",10
248,42583,"The Craft of the Cocktail: Everything You Need to Know to Be a Master Bartender, With 500 Recipes",10
248,42578,"A Picture Guide to Chess",10
248,42574,"Pieniny (Krainy piekna)",10
248,42570,"Floyd on France: Learn to Cook the Floyd Way",10
249,2798,"Schismatrix Plus: Includes Schismatrix and Selected Stories from Crystal Express",4
249,19837,"TIME AND AGAIN",4
249,33864,"Heartwiseguy: How to Live the Good Life After a Heart Attack (Heart Wiseguy)",4
249,1977,"Emmanuel's Book: A Manual for Living Comfortably in the Cosmos",4
249,127941,"Mojo: Conjure Stories",4
250,3896,"The Guardian",1
250,55565,"The Five-Minute Marriage",1
250,47687,"Heartbeat",1
250,47636,"The Stone Flower Garden: A Novel",1
250,19570,"Midsummer Night",1
251,16255,"Long Shot (Three Investigators Crimebusters (Paperback))",4
251,15403,"Que Se Mueran Los Feos (Fabula)",4
251,13423,"The Ordinary Princess   High Society Brides (Harlequin Romance, 3773)",4
251,782,"All of Me: A Voluptuous Tale",3
251,126590,"Heart of a Tiger",2
253,128812,"The Genesis Machine",2
253,9324,"Worker in the Cane: A Puerto Rican Life History",1
253,9055,"Westward the Tide",1
253,8959,"Hemlock Bay",1
253,3286,"Mere Christianity",1
254,22856,"They Went Whistling : Women Wayfarers, Warriors, Runaways, and Renegades",4
254,62710,"Peacekeepers",1
254,58325,"Ultimate Treasure (Dr. Who Series)",1
254,58324,"The Further Adventures of Huckleberry Finn",1
254,15052,"White Mice",1
257,9548,"Lexikon der populÃ?Â¤ren IrrtÃ?Â¼mer.",4
257,9543,"Doomsday Book",3
257,17447,"Melt & Mold Soap Crafting",3
257,4686,"A Mind of Its Own: A Cultural History of the Penis",3
257,9496,"The Healer  (Deep in the Heart)",3
258,132856,"Durch tausendjÃ¤hrige Zeit: [Autobiographie]",10
258,132828,"Fish, Blood, and Bone",10
258,64567,"Rogue Who Came To Stay (This Side Of Heaven) (Silhouette Romance, No 1061)",10
258,64557,"Loving Wild (Harlequin Temptation, No 671)",10
258,51867,"Pebbles to Computers: The Thread",10
259,1865,"Flight from Big Tangle (Orca Young Reader)",5
259,97916,"Three Budo Masters: Jigoro Kano (Judo, Gichin Funakoski)",2
259,93131,"REVENGE OF LAWN  P",2
259,87226,"The Unfinished Presidency: Jimmy Carter's Journey Beyond the White House",2
259,9417,"Heaven",2
262,14593,"FIRE FROM WITHIN",10
262,14595,"Hall of the Mountain King (Avaryan Rising, Vol 1)",10
262,14597,"Wilderness essays (Literature of the American wilderness)",10
262,14591,"Charting Your Career: The Horoscope Reveals Your Life Purpose",10
263,72145,"Difficulties With Girls: A Novel",10
265,1315,"The Family Orchard",5
265,15819,"Biggles: the Untold Story",4
265,9832,"Lost: A Novel",3
265,9883,"Gates of Ivory",3
265,15149,"Ten in the Bed",3
266,78414,"Six Wives: The Queens of Henry VIII",10
266,78412,"Book of Margery Kempe",10
266,78410,"Confessions (Oxford World's Classics)",10
266,78388,"Great Tales from English History : The Truth About King Arthur, Lady Godiva, Richard the Lionheart, and More",10
266,64800,"Goodbye Forever (Harlequin Presents, No 1280)",10
267,119245,"Innocents",4
267,422,"Mawrdew Czgowchwz (New York Review Books Classics)",3
267,119247,"The Children of Men (Random House Large Print)",3
267,9677,"The Stories of Vladimir Nabokov",3
267,888,"College Majors and Careers: A Resource Guide for Effective Life Planning (College Majors and Careers)",2
268,99148,"Zucchini",4
268,61801,"More of Paul Harvey's The Rest of the Story",4
268,9017,"MAROONED REALTIME",4
268,3075,"Junior High Jitters (Junior High, No 1)",4
268,3930,"The Dark Is Rising",4
270,1263,"Far from the Madding Crowd (Penguin Classics)",2
270,16601,"Romancing the Stone",1
270,9336,"Financing Your Business (Made E-Z Guides)",1
270,3937,"The Hero and the Crown",1
270,74945,"Feiffer : The Collected Works -- vol. 1",1
272,25902,"The Celestine Vision: Living the New Spiritual Awareness",10
272,69278,"Poema Del Canto Jondo-Romancero Gitano",3
272,134905,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",3
272,134899,"Civil War Acoustic Shadows",3
272,134887,"Elsa",3
273,30370,"Estate Dream Homes: 152 Plans of Unsurpassed Luxury",4
273,28697,"The Wolf Hunt",3
273,14672,"Zuleika Dobson (Penguin Modern Classics)",3
273,32493,"The Tuna Fish Gourmet",2
273,134627,"The Zoo Book",2
274,58885,"Dr. Dobson Answers Your Questions",3
274,17579,"The Coffin Quilt: The Feud between the Hatfields and the McCoys",2
274,134221,"Japanese by Spring",2
274,58886,"Werewolves in Their Youth: Stories",2
274,8757,"L'Ile des Gauchers",2
276,23929,"How to Avoid Housework : Tips, Hints and Secrets to Show You How to Have a Spotless Home Without Lifting",4
276,59939,"Fever",2
276,2628,"Home Tree Home: Principles of Treehouse Construction and Other Tall Tales",2
276,25992,"Alien Secrets",2
276,88,"Team Bush : Leadership Lessons from the Bush White House",2
277,60920,"Your First Business Plan: A Simple Question and Answer Format Designed to Help You Write Your Own Plan (Your First Business Plan)",10
277,4258,"Gaudy Night",10
277,11200,"The Hitchhiker's Guide to the Galaxy: Live in Concert",10
277,69125,"The Snows of Kilimanjaro and Other Stories (A Scribner classic)",3
277,69115,"Bridal Bargains: Secrets to Throwing a Fantastic Wedding on a Realistic Budget (Bridal Bargains: Secrets to Throwing a Fantastic Wedding on a Realistic Budget)",3
280,942,"West of Dodge: Frontier Stories",2
280,2316,"The Portable Curmudgeon",2
280,29553,"Fledgling",2
280,25253,"Tread Softly",1
280,54334,"Buffalo Woman Comes Singing: The Spirit Song of a Rainbow Medicine Woman (Religion and Spirituality)",1
281,42868,"Good Soldier Schweik",3
281,42860,"Color Oxford Dictionary, Thesaurus, and Wordpower Guide",3
281,36403,"Pale Blue Dot: A Vision of the Human Future in Space",3
281,42870,"Great Answers to Tough Interview Questions",3
281,42867,"More Tales of the City",3
284,68384,"Seven Brides Rose (Seven Brides Series)",10
284,68383,"When Twilight Comes",10
284,3506,"A BEAUTIFUL MIND: A Biography of John Forbes Nash, Jr., Winner of the Nobel Prize in Economics, 1994",10
284,876,"Raise the Roof: The Inspiring Inside Story of the Tennessee Lady Vols' Undefeated 1997-98 Season",10
284,68365,"The Complete Book of Dog Health : The Animal Medical Center",10
285,4129,"Italian Fever: A Novel",2
285,10759,"The Case for Easter: Journalist Investigates the Evidence for the Resurrection",2
285,904,"Deep Wizardry: The Second Book in the Young Wizards Series",2
285,47816,"Lover from the Sea",2
285,30196,"Beowulf : A New Verse Translation",2
286,21553,"A Toast Before Dying: A Mali Anderson Mystery",3
286,31591,"Guided Tours of Hell: Novellas",3
286,31592,"The Emperor of Scent : A Story of Perfume, Obsession, and the Last Mystery of the Senses",2
286,9832,"Lost: A Novel",2
286,9362,"Quakertown",2
287,112019,"The Dragonbards",5
287,8429,"The Adventures of Mighty Mom",4
287,57518,"Tandia",2
287,16726,"The Immortal",2
287,15025,"Word of Honor",2
289,105507,"Pack Up Your Gloomies In A Great Big Box, Then Sit On The Lid And Laugh!",10
289,105478,"Health, Safety and Nutrition with Flash",10
289,105472,"Webster's New World Thesaurus",10
289,105467,"Zondervan Compact Bible Dictionary, The",10
289,105450,"Camille: The Lady of the Camellias",10
290,642,"Rainbow the Stormy Life of Judy Garland",2
291,63432,"La solitude du labyrinthe: Essai et entretiens",10
291,41073,"The Cartoonist (Puffin Story Books)",10
291,41057,"My Sister, the Creep",10
291,28887,"Baseball",10
291,63437,"La profondeur factice des Ã?Â©checs",10
292,77167,"Musical Chairs",10
292,77166,"Prism of the Night: A Biography of Anne Rice",10
292,22404,"Straight Talk for Monday Morning: Creating Values, Vision and Vitality at Work",9
292,1374,"The Poisonwood Bible: A Novel",9
292,132411,"Otra Aventura de Los Cinco",7
293,12454,"Windmills of the Gods",5
293,33861,"Less Drama, More Fun: Your Roadmap to Personal Freedom",4
293,1497,"Good in Bed",4
293,1152,"Patapim e patapam (Le formiche)",4
293,11215,"In Code: A Mathematical Journey",4
294,59199,"Grace In Autumn - A Novel -",8
294,41439,"The Road to Victory: The Untold Story of World War Ii's Red Ball Express",6
294,41284,"What Lives in a Shell? (Let's-Read-and-Find-Out Science 1)",6
294,87576,"Ich und Ich.",6
294,87575,"A Rift in Time (Rift in Time #1)",6
295,87568,"View From Rat Lake",1
295,16497,"Crossover (Star Trek The Next Generation)",1
295,34724,"A Girl, in Parts: A Novel",1
295,25128,"My First Sewing Book: Hand Sewing (My First Sewing Book Kit)",1
295,3149,"Lucky, Lucky Day (Full House Michelle)",1
